"Site","Final_Event","Source_File","t0","t1","i_peak","t_peak","Q_peak","rising_time_h","recession_time_h","symmetry_index","RB_flashiness","peak_sharpness","baseflow_index","recession_k_per_h","n_peaks","VQ_m3","vQ_mm","Load_kg","Yield_kg_ha","duration_h","n_obs","mean_dt_s","HI_Lloyd_Index","Flushing_Index","Zuec_h","Zuec_class","Q_fixed_min","Q_fixed_max","t1_prev","dt_prev_event_h","dt_prev_event_d","Q_peak_prev","Load_kg_prev","VQ_m3_prev","prev_overlap_flag","n_events_prev_30d","n_events_prev_14d","n_events_prev_7d","QCI","Slope","DDI","CCI","SEI","LU_high","LU_mid","LU_low","LUSP","DI","SI","Sed_Risk_mean","Sed_Risk_weighted_mean","Sed_Risk_tail_2_5"
"Kokako",12,"Event_11.csv","2022-07-05 16:15:00","2022-07-06 12:45:00",31,"2022-07-05 23:45:00",1.10468883348173,7.5,13,0.365853658536585,0.0363723929339949,2.10206964938145,0.456679810624896,0.135238229740347,1,40938.0219718517,3.61372593426935,6723.32322668348,5.93488555100373,20.5,82,911.111111111111,0.00222780973116481,0.90484268295792,0.00138583754521233,2,0.15,0.95,"2022-06-30 18:00:00",118.25,4.92708333333333,0.567340316092728,5093.53862224297,40048.1991905324,FALSE,7,2,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",13,"Event_12.csv","2022-07-08 05:00:00","2022-07-09 08:00:00",55,"2022-07-08 18:30:00",2.79566545530377,13.5,13.5,0.5,0.0489443499842672,1.76012598594022,0.224628961635155,0.185839176234749,4,148662.938593657,13.1229378163405,51960.9804115785,45.8675660031871,27,108,908.411214953271,-0.0247202729395548,0.951215086021791,-0.0167762213114722,3,0.15,0.95,"2022-07-06 12:45:00",40.25,1.67708333333333,1.10468883348173,6723.32322668348,40938.0219718517,FALSE,7,3,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",14,"Event_19_E.csv","2022-07-20 12:00:00","2022-07-21 07:15:00",25,"2022-07-20 18:00:00",0.56500297805564,6,13.25,0.311688311688312,0.0120520257830618,1.16512808766114,0.744871112973963,0.0862729623936139,2,30885.7412997246,2.72637999976384,3862.13298912109,3.40922435235892,19.25,77,911.842105263158,0.00145984150913325,0.853700341890957,0.00635588363894133,2,0.1,0.95,"2022-07-09 08:00:00",268,11.1666666666667,2.79566545530377,51960.9804115785,148662.938593657,FALSE,4,2,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",15,"Event_14.csv","2022-07-25 15:30:00","2022-07-26 19:45:00",60,"2022-07-26 06:30:00",4.09529597285304,15,13.25,0.530973451327434,0.0316004188738596,1.80993377550483,0.182149041548635,0.0902560957167306,1,209638.929375518,18.5054772904678,93161.8531489674,82.2368518538828,28.25,113,908.035714285714,0.151429092805188,0.828564152511629,0.131295728864907,1,0.1,0.95,"2022-07-21 07:15:00",104.25,4.34375,0.56500297805564,3862.13298912109,30885.7412997246,FALSE,5,1,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",16,"Event_16.csv","2022-09-09 20:30:00","2022-09-12 01:45:00",22,"2022-09-10 02:00:00",1.948166930082,5.5,47.75,0.103286384976526,0.0322674384908193,2.19179319391604,0.455810769544872,0.196364709829028,2,168828.829665455,14.9030434502647,22316.8867485181,19.6998068130218,53.25,211,912.857142857143,0.00318926282017708,0.993257092707719,0.00352690808504648,2,0.15,0.95,"2022-07-26 19:45:00",1080.75,45.03125,4.09529597285304,93161.8531489674,209638.929375518,FALSE,0,0,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",17,"Event_25_E1.csv","2022-09-19 23:15:00","2022-09-20 20:30:00",28,"2022-09-20 06:15:00",0.435095911670843,7,14.25,0.329411764705882,0.00883445525839801,1.19920485290938,0.815479556216442,0.04819168701819,2,27338.7433346305,2.41327550868523,1177.93510793104,1.03979978596514,21.25,85,910.714285714286,0.227456588006606,0.800687325594897,0.205767892776502,2,0.1,0.95,"2022-09-12 01:45:00",189.5,7.89583333333333,1.948166930082,22316.8867485181,168828.829665455,FALSE,1,1,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",18,"Event_25_E.csv","2022-09-20 20:15:00","2022-09-21 23:30:00",33,"2022-09-21 04:30:00",0.605667951993049,8.25,19,0.302752293577982,0.0123610734847207,1.42778278232006,0.733366784443524,0.0363366093722236,1,42072.3563972771,3.71385714564329,2250.4811244421,1.98656935832706,27.25,109,908.333333333333,-0.179540716667775,0.97050234529421,-0.149133284938679,4,0.2,0.95,"2022-09-20 20:30:00",-0.25,-0.0104166666666667,0.435095911670843,1177.93510793104,27338.7433346305,TRUE,1,1,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",19,"Event_17.csv","2022-09-22 18:45:00","2022-09-23 20:30:00",31,"2022-09-23 02:30:00",0.754712194741125,7.75,18,0.300970873786408,0.0158463169292539,1.51740357062963,0.67813331193324,0.0521867832620995,1,46217.0703613025,4.07972387834047,3281.1255360118,2.89635108682877,25.75,103,908.823529411765,0.0459722880670324,0.960400698491566,0.0390506871837357,2,0.1,0.95,"2022-09-21 23:30:00",19.25,0.802083333333333,0.605667951993049,2250.4811244421,42072.3563972771,FALSE,3,3,2,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",20,"Event_18.csv","2022-09-30 02:45:00","2022-10-01 14:30:00",79,"2022-09-30 22:15:00",2.0487088559227,19.5,16.25,0.545454545454545,0.024799975963082,2.30809295303152,0.407967714723093,0.212515576419154,1,122686.558256267,10.8299223069879,17694.6861406336,15.619647243614,35.75,143,906.338028169014,0.00602874349375251,0.984877550835225,0.00478141121703294,2,0.25,0.95,"2022-09-23 20:30:00",150.25,6.26041666666667,0.754712194741125,3281.1255360118,46217.0703613025,FALSE,4,3,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",21,"Event_19_1.csv","2022-10-01 14:15:00","2022-10-03 01:30:00",46,"2022-10-02 01:45:00",5.17478641185493,11.5,23.75,0.326241134751773,0.0356998785965299,2.05476728145089,0.270205684992,0.159606974330334,3,311033.880165453,27.4559234924238,101402.176392807,89.5108402829035,35.25,140,912.94964028777,0.0953655293997952,0.824468561972314,0.087310555884874,2,0.1,0.95,"2022-10-01 14:30:00",-0.25,-0.0104166666666667,2.0487088559227,17694.6861406336,122686.558256267,TRUE,4,3,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",22,"Event_19_2.csv","2022-10-03 14:15:00","2022-10-04 19:30:00",11,"2022-10-03 16:45:00",1.88007169067927,2.5,26.75,0.0854700854700855,0.0312487191826124,1.74445408770528,0.633061045251594,0.219426444472957,1,79961.684591844,7.05846544212851,9752.83779818131,8.60913185015228,29.25,117,907.758620689655,0.0696642928433635,0.856878475862312,0.0596444716382505,1,0.1,0.95,"2022-10-03 01:30:00",12.75,0.53125,5.17478641185493,101402.176392807,311033.880165453,FALSE,6,5,2,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",23,"Event_29_E.csv","2022-10-13 18:45:00","2022-10-14 18:45:00",31,"2022-10-14 02:30:00",0.441876534602863,7.75,16.25,0.322916666666667,0.00728094203745599,1.16294859489728,0.845479137499254,0.030111119602261,2,32141.4841280097,2.83722830671103,1348.4752783921,1.19034087396729,24,96,909.473684210526,0.266512309784539,0.933646743504519,0.22469731071313,2,0.15,0.95,"2022-10-04 19:30:00",215.25,8.96875,1.88007169067927,9752.83779818131,79961.684591844,FALSE,6,3,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",24,"Event_30_E.csv","2022-10-18 05:00:00","2022-10-18 17:15:00",16,"2022-10-18 08:45:00",0.410169143912677,3.75,8.5,0.306122448979592,0.0121653120185388,1.17375488200522,0.865653766512405,0.0646177152571326,1,15110.3110455784,1.3338339340828,626.620079868637,0.5531369432339,12.25,50,900,0.174609852979522,0.917138207685488,0.152352302726413,2,0.1,0.95,"2022-10-14 18:45:00",82.25,3.42708333333333,0.441876534602863,1348.4752783921,32141.4841280097,FALSE,7,2,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",25,"Event_20.csv","2022-10-30 08:00:00","2022-10-31 13:15:00",27,"2022-10-30 14:30:00",1.51652977463663,6.5,22.75,0.222222222222222,0.035682390884205,2.5981472779647,0.468664593419441,0.196069966558912,1,71369.7666553982,6.30003024725278,7944.0255212839,7.01243725661686,29.25,117,907.758620689655,0.0843795951324526,0.989123636403275,0.0688994417645897,1,0.1,0.9,"2022-10-18 17:15:00",278.75,11.6145833333333,0.410169143912677,626.620079868637,15110.3110455784,FALSE,5,1,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",26,"Event_32_E.csv","2022-11-09 00:15:00","2022-11-10 04:45:00",36,"2022-11-09 09:00:00",0.546103190640586,8.75,19.75,0.307017543859649,0.0125719598958047,1.45278153521815,0.749552916116009,0.0674528561269886,1,38174.1363612288,3.36974919505784,1690.27414416427,1.49205731410063,28.5,114,907.964601769911,0.0392246076331885,0.993096607997807,0.0307277980361223,2,0.15,0.95,"2022-10-31 13:15:00",203,8.45833333333333,1.51652977463663,7944.0255212839,71369.7666553982,FALSE,3,1,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",27,"Event_21.csv","2022-11-11 15:00:00","2022-11-12 15:15:00",25,"2022-11-11 21:00:00",3.58000863438823,6,18.25,0.247422680412371,0.0521819585771749,2.68668573925128,0.264051851591513,0.109949338577507,1,118244.519102471,10.4378097593385,23496.8750860939,20.7414190483577,24.25,97,909.375,-0.131161327398145,0.97465596554352,-0.119117094918049,4,0.1,0.9,"2022-11-10 04:45:00",34.25,1.42708333333333,0.546103190640586,1690.27414416427,38174.1363612288,FALSE,4,2,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",28,"Event_22.csv","2022-11-18 00:30:00","2022-11-19 11:15:00",29,"2022-11-18 07:30:00",0.897628729244924,7,27.75,0.201438848920863,0.0189720739832104,1.69097984360771,0.644984452556668,0.0994871923893232,1,64567.4141200787,5.69956553042233,4846.84811998985,4.27846288291973,34.75,139,906.521739130435,0.0557898213434722,0.979351434005292,0.028974754172055,2,0.15,0.95,"2022-11-12 15:15:00",129.25,5.38541666666667,3.58000863438823,23496.8750860939,118244.519102471,FALSE,3,2,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",29,"Event_23.csv","2022-11-22 21:00:00","2022-11-23 12:45:00",26,"2022-11-23 03:30:00",5.51367986464539,6.5,9.25,0.412698412698413,0.0674279284211857,1.65312312834527,0.162958587727755,0.45318096517519,2,139896.604745725,12.3491063890058,45360.4763645101,40.0410967442323,15.75,63,914.516129032258,0.0293506138192774,0.974665139321363,0.0274361887449409,2,0.1,0.95,"2022-11-19 11:15:00",81.75,3.40625,0.897628729244924,4846.84811998985,64567.4141200787,FALSE,4,3,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",30,"Event_37_E.csv","2022-11-30 11:30:00","2022-12-01 07:45:00",18,"2022-11-30 15:45:00",0.466521701627629,4.25,16,0.209876543209877,0.00831075633454491,1.21478751699444,0.825670987939665,0.0255334155070932,1,28216.8913234224,2.49079235020254,1677.67946609242,1.480939601864,20.25,81,911.25,0.134948851025511,0.281835095988,0.131502564541999,2,0.15,0.95,"2022-11-23 12:45:00",166.75,6.94791666666667,5.51367986464539,45360.4763645101,139896.604745725,FALSE,5,2,1,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
"Kokako",31,"Event_38_E.csv","2022-12-09 04:15:00","2022-12-10 23:00:00",41,"2022-12-09 14:15:00",0.479190866165822,10,32.75,0.233918128654971,0.008415744891396,1.38277168111833,0.790729821267103,0.0573943987899982,5,56612.6112930551,4.99737045861891,3649.37397891124,3.22141538751115,42.75,171,905.294117647059,0.235448866271021,0.977408699100455,0.162871328825569,1,0.25,0.95,"2022-12-01 07:45:00",188.5,7.85416666666667,0.466521701627629,1677.67946609242,28216.8913234224,FALSE,5,1,0,0.379938985910839,0.32854085963545,0.90155062684277,0.149969492955419,1.16183953563591,85.1032884410428,10.9582323079729,3.92546438436413,1.68030013398703,1.55885695037014,-1.27728329503153,1.36601831459372,1.10328712041301,0.0410698355167805
